,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,body_type,price_usd
12360,Renault,Talisman,mechanical,black,91000,2016,diesel,sedan,15900
12361,Renault,Laguna,mechanical,red,383000,1996,diesel,hatchback,2038
12362,Renault,Espace,mechanical,violet,349000,1997,diesel,minivan,2845
12363,Renault,Laguna,automatic,blue,275000,1998,gasoline,universal,2000
12364,Renault,Laguna,mechanical,blue,275000,1997,diesel,universal,500
12365,Renault,Trafic,mechanical,white,234567,1997,diesel,minibus,1650
12366,Renault,Scenic,mechanical,silver,342000,2001,diesel,hatchback,3400
12367,Renault,Megane Scenic,automatic,red,320000,1998,gasoline,minivan,2700
12368,Renault,Duster,mechanical,black,135000,2013,gasoline,suv,9400
12369,Renault,Laguna,mechanical,silver,300000,2000,diesel,hatchback,2600
12370,Renault,Megane,mechanical,other,255000,1999,gasoline,sedan,1790
12371,Renault,Dokker,mechanical,silver,200000,2013,gasoline,universal,7950
12372,Renault,Dokker,mechanical,silver,125000,2014,gasoline,minivan,8200
12373,Renault,Safrane,mechanical,other,376000,2000,diesel,hatchback,1500
12374,Renault,Megane Scenic,mechanical,black,130000,2013,diesel,minivan,9959
12375,Renault,Megane,mechanical,grey,190000,2003,diesel,hatchback,4100
12376,Renault,Megane,mechanical,other,331700,2002,diesel,universal,4500
12377,Renault,Laguna,mechanical,silver,280000,2003,gasoline,liftback,3800
12378,Renault,Master,mechanical,white,300000,2002,diesel,minibus,3400
12379,Renault,Laguna,mechanical,other,360000,1996,gasoline,hatchback,1750
12380,Renault,Safrane,mechanical,silver,370000,1999,diesel,liftback,1000
12381,Renault,Scenic,automatic,blue,300000,1998,gasoline,minivan,1700
12382,Renault,Espace,mechanical,grey,164000,2015,diesel,minivan,16000
12383,Renault,Scenic,mechanical,blue,250000,2000,gasoline,hatchback,3850
12384,Renault,Laguna,mechanical,red,330000,2001,gasoline,hatchback,3000
12385,Renault,Laguna,mechanical,black,255000,2010,diesel,universal,7700
12386,Renault,Laguna,mechanical,blue,258000,2002,diesel,universal,2450
12387,Renault,Scenic,mechanical,grey,300000,1998,gasoline,minivan,2750
12388,Renault,19,mechanical,green,386778,1992,gasoline,hatchback,300
12389,Renault,Megane Scenic,mechanical,blue,212000,1998,gasoline,minivan,2450
12390,Renault,Laguna,mechanical,silver,392000,2001,diesel,universal,3500
12391,Renault,Grand Espace,mechanical,silver,350000,1999,gasoline,minivan,4100
12392,Renault,Duster,mechanical,silver,80000,2016,gasoline,suv,13000
12393,Renault,Megane,mechanical,red,300000,1996,gasoline,hatchback,700
12394,Renault,Megane,mechanical,blue,208000,1999,gasoline,coupe,1300
12395,Renault,Kaptur,mechanical,blue,40000,2017,gasoline,suv,15500
12396,Renault,Master,mechanical,white,234000,1989,diesel,van,555
12397,Renault,Megane Scenic,mechanical,blue,300000,1997,gasoline,minivan,1800
12398,Renault,Megane Scenic,mechanical,white,500000,1998,diesel,hatchback,2300
12399,Renault,Laguna,mechanical,other,260000,1996,gasoline,hatchback,1900
12400,Renault,Megane,mechanical,grey,295000,2000,gasoline,coupe,1850
12401,Renault,Megane,mechanical,grey,300000,2010,diesel,universal,7350
12402,Renault,19,mechanical,blue,200000,1995,gasoline,sedan,300
12403,Renault,Grand Scenic,mechanical,silver,220,2004,diesel,minivan,4700
12404,Renault,Espace,automatic,grey,216000,2003,diesel,minivan,4950
12405,Renault,Megane,mechanical,other,380000,1996,gasoline,hatchback,1100
12406,Renault,Safrane,mechanical,green,380000,1997,gasoline,sedan,1400
12407,Renault,Megane,mechanical,black,170000,2010,diesel,universal,6500
12408,Renault,Laguna,automatic,white,297415,2003,diesel,universal,3700
12409,Renault,Duster,mechanical,white,82000,2015,gasoline,suv,8800
12410,Renault,Duster,mechanical,black,98000,2014,gasoline,suv,8950
12411,Renault,Laguna,mechanical,silver,399963,1997,gasoline,universal,1500
12412,Renault,Megane,mechanical,silver,169000,2015,diesel,universal,10650
12413,Renault,Duster,mechanical,brown,190000,2013,gasoline,suv,8199
12414,Renault,Laguna,mechanical,other,290000,2003,diesel,hatchback,3300
12415,Renault,Master,mechanical,white,416000,2004,diesel,van,9500
12416,Renault,Megane Scenic,mechanical,grey,1111,1998,diesel,hatchback,1600
12417,Renault,Laguna,mechanical,grey,330000,1996,gasoline,hatchback,1100
12418,Renault,Laguna,mechanical,other,222222,1995,gasoline,hatchback,948
12419,Renault,Laguna,mechanical,silver,335000,2001,diesel,hatchback,3000
12420,Renault,Laguna,mechanical,silver,370000,1999,diesel,hatchback,2400
12421,Renault,Megane,mechanical,grey,300000,1999,diesel,universal,1100
12422,Renault,Megane,mechanical,grey,170000,2015,diesel,universal,9600
12423,Renault,Fluence,mechanical,brown,86000,2015,gasoline,sedan,10500
12424,Renault,21,mechanical,red,400000,1992,gasoline,hatchback,949
12425,Renault,Scenic,mechanical,grey,410000,2001,diesel,hatchback,3000
12426,Renault,Megane Scenic,mechanical,blue,369790,1998,diesel,minivan,1700
12427,Renault,Laguna,mechanical,green,670500,1994,gasoline,hatchback,900
12428,Renault,Megane,mechanical,blue,350000,1997,diesel,sedan,1000
12429,Renault,Laguna,mechanical,other,360000,1994,gasoline,hatchback,1150
12430,Renault,Laguna,mechanical,grey,260000,2008,diesel,hatchback,6350
12431,Renault,Scenic,mechanical,white,334564,1999,diesel,minivan,3200
12432,Renault,19,mechanical,blue,250000,1992,gasoline,hatchback,450
12433,Renault,Espace,mechanical,blue,300000,2005,diesel,minivan,5500
12434,Renault,Scenic,mechanical,silver,225000,2009,diesel,minivan,7500
12435,Renault,Megane,mechanical,black,227000,2008,diesel,universal,4505
12436,Renault,Safrane,mechanical,blue,407000,1996,gasoline,hatchback,1100
12437,Renault,Laguna,mechanical,green,111111,1996,gasoline,hatchback,1400
12438,Renault,Symbol,automatic,red,181000,2007,gasoline,sedan,3150
12439,Renault,Safrane,mechanical,other,380000,1995,gasoline,liftback,1200
12440,Renault,Megane,mechanical,white,255000,2005,diesel,hatchback,3800
12441,Renault,Scenic,mechanical,silver,295000,2002,gasoline,minivan,3300
12442,Renault,Laguna,mechanical,black,300000,1995,gasoline,hatchback,900
12443,Renault,Safrane,mechanical,grey,280555,1994,gasoline,hatchback,2200
12444,Renault,Megane,mechanical,silver,300000,2004,diesel,universal,3700
12445,Renault,Kaptur,automatic,black,15000,2019,gasoline,suv,17980
12446,Renault,Grand Scenic,mechanical,grey,145300,2014,diesel,minivan,10450
12447,Renault,Megane,mechanical,blue,320000,1997,gasoline,sedan,1300
12448,Renault,Megane,mechanical,grey,201750,2005,gasoline,sedan,3850
12449,Renault,Megane,mechanical,grey,289000,1997,gasoline,sedan,1700
12450,Renault,Kangoo,mechanical,green,180000,2004,gasoline,minivan,3700
12451,Renault,Scenic,mechanical,blue,242000,1999,gasoline,minivan,1700
12452,Renault,Megane,mechanical,green,197000,2008,diesel,universal,5100
12453,Renault,Megane,automatic,black,103000,2009,gasoline,sedan,5400
12454,Renault,Laguna,mechanical,silver,311000,1998,gasoline,hatchback,2650
12455,Renault,Megane,mechanical,grey,290000,2007,diesel,universal,4450
12456,Renault,Clio,mechanical,black,147000,2008,diesel,hatchback,4950
12457,Renault,Scenic,mechanical,green,322000,2003,diesel,suv,6300
12458,Renault,Laguna,mechanical,black,380000,1996,gasoline,hatchback,1450
12459,Renault,Clio,mechanical,red,999999,1991,diesel,hatchback,400
12460,Renault,Laguna,mechanical,blue,335000,1997,gasoline,liftback,1900
12461,Renault,Laguna,mechanical,brown,300000,1998,diesel,hatchback,2200
12462,Renault,Laguna,mechanical,red,280000,1996,gasoline,hatchback,1650
12463,Renault,Laguna,mechanical,silver,305000,1998,diesel,universal,1650
12464,Renault,Scenic,mechanical,red,114000,2017,gasoline,minivan,11380
12465,Renault,Safrane,mechanical,red,375000,1994,gasoline,liftback,600
12466,Renault,Espace,mechanical,silver,280000,2005,diesel,minivan,6250
12467,Renault,Laguna,mechanical,other,200000,1995,gasoline,hatchback,1800
12468,Renault,Grand Scenic,automatic,other,159,2014,diesel,minivan,11300
12469,Renault,Scenic,mechanical,silver,401661,2000,diesel,minivan,3450
12470,Renault,Safrane,mechanical,blue,330000,1996,gasoline,liftback,1300
12471,Renault,Logan,mechanical,brown,39000,2019,gasoline,sedan,10000
12472,Renault,Laguna,mechanical,blue,280000,1994,gasoline,hatchback,1000
12473,Renault,Twingo,mechanical,red,97000,2009,gasoline,hatchback,4000
12474,Renault,Megane Scenic,mechanical,other,400000,1997,diesel,minivan,1200
12475,Renault,Scenic,mechanical,grey,236000,2010,diesel,minivan,8200
12476,Renault,Laguna,mechanical,green,350000,1998,diesel,hatchback,1900
12477,Renault,Scenic,mechanical,blue,270000,1997,diesel,minivan,1800
12478,Renault,Laguna,mechanical,black,340000,2005,diesel,universal,4550
12479,Renault,Laguna,mechanical,blue,200000,1997,gasoline,hatchback,1100
12480,Renault,Duster,mechanical,black,80000,2016,gasoline,suv,10200
12481,Renault,Safrane,mechanical,blue,345123,1997,diesel,hatchback,1900
12482,Renault,Scenic,mechanical,blue,301000,2000,gasoline,minivan,3200
12483,Renault,Scenic,mechanical,grey,149862,2015,diesel,minivan,10850
12484,Renault,Laguna,mechanical,black,295000,1995,gasoline,hatchback,950
12485,Renault,Laguna,mechanical,blue,274660,1994,gasoline,hatchback,1350
12486,Renault,Espace,automatic,silver,210000,2007,diesel,minivan,6700
12487,Renault,Koleos,automatic,red,260000,2008,gasoline,suv,8000
12488,Renault,Laguna,mechanical,blue,215566,1996,gasoline,hatchback,1100
12489,Renault,Megane,mechanical,grey,291377,1999,gasoline,hatchback,1650
12490,Renault,Scenic,mechanical,silver,347651,2000,gasoline,hatchback,3450
12491,Renault,21,mechanical,violet,250000,1989,gasoline,sedan,400
12492,Renault,Scenic,mechanical,silver,308820,1999,gasoline,hatchback,3150
12493,Renault,Scenic,mechanical,red,245865,1997,gasoline,hatchback,2350
12494,Renault,Megane,mechanical,grey,178000,2004,gasoline,hatchback,4250
12495,Renault,Espace,mechanical,other,292000,2003,diesel,minivan,4100
12496,Renault,Laguna,mechanical,green,250000,1995,diesel,universal,1250
12497,Renault,Espace,mechanical,grey,250000,2002,gasoline,minivan,4900
12498,Renault,Logan,mechanical,white,140000,2017,gasoline,sedan,6900
12499,Renault,Laguna,mechanical,blue,235000,1995,gasoline,hatchback,1200
12500,Renault,Laguna,mechanical,green,332850,1995,gasoline,hatchback,650
12501,Renault,Espace,mechanical,grey,280000,2004,diesel,minivan,5850
12502,Renault,Megane,mechanical,brown,166700,2015,diesel,universal,10200
12503,Renault,Logan,mechanical,white,67400,2016,gasoline,sedan,8900
12504,Renault,Grand Scenic,mechanical,grey,340000,2005,diesel,minivan,4600
12505,Renault,Megane,mechanical,silver,325000,2001,diesel,hatchback,2350
12506,Renault,Laguna,mechanical,blue,280000,1996,gasoline,liftback,1600
12507,Renault,19,mechanical,other,250000,1995,gasoline,coupe,450
12508,Renault,Kadjar,mechanical,silver,128000,2016,diesel,suv,15150
12509,Renault,Laguna,mechanical,violet,200000,1996,gasoline,hatchback,1500
12510,Renault,Kangoo,mechanical,green,69000,2006,diesel,universal,2600
12511,Renault,Laguna,mechanical,blue,350,2002,diesel,universal,3750
12512,Renault,Laguna,mechanical,green,412777,2000,gasoline,liftback,2500
12513,Renault,Talisman,mechanical,black,129000,2016,diesel,liftback,14333
12514,Renault,Twingo,mechanical,white,35000,2015,gasoline,hatchback,8833
12515,Renault,Duster,mechanical,brown,88000,2016,diesel,suv,12933
12516,Renault,Laguna,mechanical,grey,350000,1996,gasoline,hatchback,2300
12517,Renault,Megane,automatic,silver,138900,2016,diesel,universal,13333
12518,Renault,Kaptur,automatic,black,15500,2017,gasoline,universal,14200
12519,Renault,Sandero,automatic,red,125000,2015,gasoline,hatchback,7800
12520,Renault,Safrane,mechanical,green,520000,1997,diesel,hatchback,1399
12521,Renault,Megane Scenic,mechanical,green,335000,1998,gasoline,hatchback,1450
12522,Renault,Megane Scenic,mechanical,blue,312456,1998,gasoline,minivan,2350
12523,Renault,Espace,mechanical,other,69000,2016,diesel,minivan,18400
12524,Renault,Clio,automatic,silver,158666,2003,gasoline,hatchback,3250
12525,Renault,Vel Satis,mechanical,blue,410000,2004,diesel,hatchback,3500
12526,Renault,Scenic,mechanical,silver,197000,2003,gasoline,minivan,4750
12527,Renault,Scenic,automatic,black,206705,2005,gasoline,minivan,4220
12528,Renault,Megane,mechanical,other,270000,1999,gasoline,hatchback,1600
12529,Renault,Megane,mechanical,blue,1000000,1995,gasoline,hatchback,500
12530,Renault,Clio,mechanical,green,23000,2001,diesel,hatchback,2600
12531,Renault,Logan,mechanical,black,98918,2013,gasoline,sedan,4500
12532,Renault,Laguna,mechanical,green,289532,1998,gasoline,hatchback,1950
12533,Renault,Laguna,mechanical,grey,471000,1997,diesel,hatchback,1500
12534,Renault,Scenic,mechanical,silver,286000,2000,gasoline,minivan,3700
12535,Renault,Twingo,mechanical,other,317000,2000,gasoline,hatchback,1500
12536,Renault,Megane,mechanical,red,322364,1996,gasoline,hatchback,800
12537,Renault,Megane,mechanical,red,429000,1999,gasoline,hatchback,2000
12538,Renault,Sandero,mechanical,other,7200,2018,gasoline,hatchback,10884
12539,Renault,Laguna,mechanical,orange,300000,1998,gasoline,hatchback,2250
12540,Renault,Scenic,mechanical,grey,254000,2009,diesel,hatchback,5700
12541,Renault,Laguna,mechanical,silver,255000,2001,diesel,universal,4490
12542,Renault,Laguna,mechanical,blue,270000,1997,gasoline,hatchback,1750
12543,Renault,Megane Scenic,automatic,red,325278,2000,gasoline,minivan,4000
12544,Renault,Logan,mechanical,silver,187324,2011,gasoline,universal,5250
12545,Renault,Scenic,mechanical,grey,253316,2000,gasoline,hatchback,3850
12546,Renault,Scenic,mechanical,red,266221,1999,gasoline,hatchback,2790
12547,Renault,Scenic,mechanical,blue,250000,1997,gasoline,minivan,2350
12548,Renault,Scenic,mechanical,grey,254000,2009,diesel,minivan,5700
12549,Renault,Kangoo,mechanical,green,150000,2011,diesel,universal,8190
12550,Renault,Dokker,mechanical,white,393432,2015,gasoline,van,6500
12551,Renault,Laguna,mechanical,green,287449,1996,gasoline,hatchback,1490
12552,Renault,Kangoo,mechanical,yellow,317868,1998,gasoline,universal,2750
12553,Renault,Megane,mechanical,green,333966,1997,diesel,sedan,1750
12554,Renault,Logan,mechanical,black,97380,2013,gasoline,sedan,5000
12555,Renault,Megane Scenic,mechanical,silver,200000,2010,gasoline,minivan,8700
12556,Renault,Megane Scenic,mechanical,silver,309000,2000,diesel,minivan,3700
12557,Renault,Scenic,mechanical,green,200000,1997,diesel,minivan,1800
12558,Renault,Duster,automatic,brown,30000,2017,gasoline,suv,5900
12559,Renault,Duster,mechanical,black,127000,2015,gasoline,suv,9300
12560,Renault,Laguna,mechanical,silver,313000,1999,gasoline,hatchback,1999
12561,Renault,Modus,automatic,brown,280000,2004,gasoline,minivan,4000
12562,Renault,Clio,mechanical,white,65000,2015,diesel,hatchback,8250
12563,Renault,Scenic,mechanical,silver,184000,2009,diesel,minivan,6950
12564,Renault,Grand Scenic,mechanical,white,149000,2013,diesel,minivan,10290
12565,Renault,Koleos,automatic,white,172000,2013,gasoline,suv,15000
12566,Renault,Scenic,mechanical,blue,300000,1997,gasoline,minivan,2250
12567,Renault,Laguna,mechanical,green,250000,1997,gasoline,universal,1100
12568,Renault,Megane,mechanical,grey,199300,2011,gasoline,hatchback,7350
12569,Renault,Laguna,mechanical,silver,233000,2002,gasoline,hatchback,3850
12570,Renault,Megane,mechanical,silver,298668,1997,gasoline,hatchback,890
12571,Renault,Logan,mechanical,grey,93500,2009,gasoline,sedan,6000
12572,Renault,Megane,mechanical,silver,220000,2010,diesel,hatchback,6850
12573,Renault,Laguna,automatic,grey,420000,2001,gasoline,hatchback,3000
12574,Renault,Megane,automatic,red,300000,1997,gasoline,hatchback,800
12575,Renault,Logan,mechanical,red,1,2009,gasoline,sedan,2100
12576,Renault,Duster,automatic,orange,14700,2018,gasoline,suv,14200
12577,Renault,Laguna,mechanical,other,366422,1999,gasoline,hatchback,2150
12578,Renault,Laguna,mechanical,other,310000,1994,gasoline,hatchback,1200
12579,Renault,Megane,mechanical,grey,300000,2002,diesel,universal,3250
12580,Renault,Laguna,automatic,black,299000,2006,diesel,hatchback,3950
12581,Renault,Megane Scenic,mechanical,blue,328000,1998,gasoline,minivan,2000
12582,Renault,Logan,mechanical,silver,370000,2010,diesel,universal,4750
12583,Renault,Laguna,mechanical,white,435632,1996,gasoline,universal,1250
12584,Renault,Megane Scenic,mechanical,blue,398646,1997,gasoline,minivan,1999
12585,Renault,Sandero,mechanical,black,40000,2018,gasoline,hatchback,10200
12586,Renault,Safrane,mechanical,other,540454,1999,diesel,hatchback,1700
12587,Renault,Grand Scenic,mechanical,white,190000,2014,diesel,minivan,10950
12588,Renault,Grand Scenic,mechanical,brown,230000,2010,diesel,minivan,8950
12589,Renault,Kangoo,mechanical,white,123000,2003,gasoline,van,1600
12590,Renault,Megane,mechanical,blue,260000,1997,gasoline,hatchback,1450
12591,Renault,Megane,mechanical,green,360000,2003,diesel,hatchback,3500
12592,Renault,Fluence,mechanical,white,174000,2014,gasoline,sedan,7200
12593,Renault,Laguna,mechanical,other,573000,1996,gasoline,universal,1100
12594,Renault,Koleos,mechanical,grey,383045,2008,gasoline,suv,7200
12595,Renault,Scenic,mechanical,other,255000,2004,diesel,minivan,4300
12596,Renault,25,mechanical,red,200000,1988,gasoline,hatchback,1050
12597,Renault,Megane Scenic,mechanical,black,327000,2003,diesel,minivan,4300
12598,Renault,Megane,mechanical,red,308000,1997,gasoline,sedan,1000
12599,Renault,Grand Scenic,mechanical,silver,221600,2005,diesel,minivan,5200
12600,Renault,Megane Scenic,mechanical,silver,350000,2000,diesel,minivan,3500
12601,Renault,Laguna,mechanical,green,255089,1999,gasoline,hatchback,1950
12602,Renault,Scenic,mechanical,blue,260000,1999,diesel,minivan,1950
12603,Renault,Laguna,mechanical,blue,328000,2001,diesel,universal,3900
12604,Renault,Laguna,mechanical,grey,222222,1994,gasoline,hatchback,1100
